Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,23
Jungle,Keep Moving,72,"['indie soul', 'uk contemporary r&b']",Grade A,0.724,0.603,10,-6.261,0,0.0317,0.183,0.000469,0.0948,0.569,111.493,6a88fc0zSrVWGPdoj445nJ,spotify:track:6a88fc0zSrVWGPdoj445nJ,https://api.spotify.com/v1/tracks/6a88fc0zSrVWGPdoj445nJ,https://api.spotify.com/v1/audio-analysis/6a88fc0zSrVWGPdoj445nJ,240880,4,1
Oxymorrons,Justice,40,[],Noisy,0.406,0.961,2,-3.382,0,0.157,0.000177,0.00183,0.325,0.508,186.025,5BV0OLRemswcGOPbfcG2w4,spotify:track:5BV0OLRemswcGOPbfcG2w4,https://api.spotify.com/v1/tracks/5BV0OLRemswcGOPbfcG2w4,https://api.spotify.com/v1/audio-analysis/5BV0OLRemswcGOPbfcG2w4,181935,4,1
Public Image Ltd.,Rise,52,"['alternative rock', 'art rock', 'experimental', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",Early Alternative,0.533,0.739,7,-9.361,1,0.0561,0.00299,3.69e-06,0.475,0.636,86.345,4bnLrJD28ZmiAlQZXGhJbG,spotify:track:4bnLrJD28ZmiAlQZXGhJbG,https://api.spotify.com/v1/tracks/4bnLrJD28ZmiAlQZXGhJbG,https://api.spotify.com/v1/audio-analysis/4bnLrJD28ZmiAlQZXGhJbG,378373,4,1
TORRES,Good Scare,30,['art pop'],badass,0.455,0.841,7,-8.871,1,0.0471,0.0135,0.0241,0.0794,0.509,186.099,2cDN2czQq2Kwni0E05fnFG,spotify:track:2cDN2czQq2Kwni0E05fnFG,https://api.spotify.com/v1/tracks/2cDN2czQq2Kwni0E05fnFG,https://api.spotify.com/v1/audio-analysis/2cDN2czQq2Kwni0E05fnFG,215695,4,1
Bendigo Fletcher,Evergreen,43,['roots americana'],Grade A,0.237,0.658,4,-7.813,1,0.0335,0.136,3e-05,0.142,0.267,158.351,0rDOZAwa5hpOIFvej2yBIU,spotify:track:0rDOZAwa5hpOIFvej2yBIU,https://api.spotify.com/v1/tracks/0rDOZAwa5hpOIFvej2yBIU,https://api.spotify.com/v1/audio-analysis/0rDOZAwa5hpOIFvej2yBIU,280827,4,1
Spirit Mother,Space Cadets,23,['heavy psych'],pulp,0.224,0.889,5,-6.345,1,0.0672,0.0116,8.74e-05,0.411,0.34,134.936,7hpxOaUECY19hQNROQ6rH4,spotify:track:7hpxOaUECY19hQNROQ6rH4,https://api.spotify.com/v1/tracks/7hpxOaUECY19hQNROQ6rH4,https://api.spotify.com/v1/audio-analysis/7hpxOaUECY19hQNROQ6rH4,210573,4,1
Demob Happy,Less Is More,37,"['brighton indie', 'modern alternative rock', 'modern rock', 'newcastle indie']",New Alt-Rock Mixtape,0.529,0.743,1,-6.865,1,0.091,0.00378,5.46e-06,0.0432,0.616,112.985,5wh2HkexEQ3dPV4CDjGqMG,spotify:track:5wh2HkexEQ3dPV4CDjGqMG,https://api.spotify.com/v1/tracks/5wh2HkexEQ3dPV4CDjGqMG,https://api.spotify.com/v1/audio-analysis/5wh2HkexEQ3dPV4CDjGqMG,180000,4,1
grandson,Dirty,64,"['modern alternative rock', 'modern rock', 'rock']",The New Alt,0.536,0.845,2,-5.765,1,0.0615,0.0033,0.0,0.0465,0.6,159.953,3pShTDa5E1bPBkrc1mxxGY,spotify:track:3pShTDa5E1bPBkrc1mxxGY,https://api.spotify.com/v1/tracks/3pShTDa5E1bPBkrc1mxxGY,https://api.spotify.com/v1/audio-analysis/3pShTDa5E1bPBkrc1mxxGY,208296,4,1
spill tab,PISTOLWHIP,54,"['chill r&b', 'indie pop', 'indie r&b', 'modern indie pop']",badass,0.447,0.544,0,-6.509,1,0.378,0.466,0.133,0.547,0.625,139.925,5me5yFJlnKZr2spcxSbCTW,spotify:track:5me5yFJlnKZr2spcxSbCTW,https://api.spotify.com/v1/tracks/5me5yFJlnKZr2spcxSbCTW,https://api.spotify.com/v1/audio-analysis/5me5yFJlnKZr2spcxSbCTW,125643,4,1
Swamp Dogg,Please Let Me Go Round Again,34,"['funk', 'soul', 'southern soul']",undercurrents,0.716,0.33,0,-13.283,1,0.046,0.193,2.94e-05,0.124,0.572,139.927,2fi8FxdNAfWZ0br7XeNjIR,spotify:track:2fi8FxdNAfWZ0br7XeNjIR,https://api.spotify.com/v1/tracks/2fi8FxdNAfWZ0br7XeNjIR,https://api.spotify.com/v1/audio-analysis/2fi8FxdNAfWZ0br7XeNjIR,280840,4,1
The Chemical Brothers,Let Forever Be,56,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'new rave', 'rave']",Alternative 90s,0.252,0.872,8,-3.752,1,0.0777,0.00912,8.79e-06,0.109,0.399,126.938,3m1JFLpKLYgMi1jf6Bu16P,spotify:track:3m1JFLpKLYgMi1jf6Bu16P,https://api.spotify.com/v1/tracks/3m1JFLpKLYgMi1jf6Bu16P,https://api.spotify.com/v1/audio-analysis/3m1JFLpKLYgMi1jf6Bu16P,236360,4,1
Sipper,woah,37,[],undercurrents,0.605,0.555,5,-10.323,1,0.0823,0.357,0.00145,0.226,0.212,86.984,79ZeN4pLdlB3XfGnJXwMFR,spotify:track:79ZeN4pLdlB3XfGnJXwMFR,https://api.spotify.com/v1/tracks/79ZeN4pLdlB3XfGnJXwMFR,https://api.spotify.com/v1/audio-analysis/79ZeN4pLdlB3XfGnJXwMFR,136552,4,1
Dan Kye,Moving,49,"['deep house', 'indie jazz', 'indie soul', 'uk contemporary jazz']",Butter,0.899,0.763,2,-11.548,1,0.0601,0.262,0.627,0.0869,0.905,122.005,41BPaKM3OVc8gs3VXbAAu6,spotify:track:41BPaKM3OVc8gs3VXbAAu6,https://api.spotify.com/v1/tracks/41BPaKM3OVc8gs3VXbAAu6,https://api.spotify.com/v1/audio-analysis/41BPaKM3OVc8gs3VXbAAu6,315608,4,1
The Modern Lovers,Roadrunner,58,"['alternative rock', 'anti-folk', 'art rock', 'boston rock', 'folk rock', 'new wave', 'psychedelic rock', 'punk', 'punk blues']",Alternative 70s,0.462,0.84,2,-6.667,1,0.0346,5.05e-05,6.47e-05,0.0893,0.805,75.542,5E5HYgxGMp3BPakHGfKfIB,spotify:track:5E5HYgxGMp3BPakHGfKfIB,https://api.spotify.com/v1/tracks/5E5HYgxGMp3BPakHGfKfIB,https://api.spotify.com/v1/audio-analysis/5E5HYgxGMp3BPakHGfKfIB,246440,4,1
Vitamin String Quartet,New World,44,"['bow pop', 'classify']",Not Quite Classical,0.15,0.211,9,-12.814,0,0.0369,0.792,0.174,0.169,0.141,82.68,0ZYyAD3ZFssmqUrfBhjQst,spotify:track:0ZYyAD3ZFssmqUrfBhjQst,https://api.spotify.com/v1/tracks/0ZYyAD3ZFssmqUrfBhjQst,https://api.spotify.com/v1/audio-analysis/0ZYyAD3ZFssmqUrfBhjQst,225400,4,1
Laura Marling,Devil's Spoke,44,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'indie pop', 'new americana', 'singer-songwriter', 'stomp and holler']",Alternative 10s,0.447,0.568,2,-9.172,1,0.0423,0.473,0.00028,0.0824,0.309,117.561,4dqhnjsX69qGQ7DCMSTY7v,spotify:track:4dqhnjsX69qGQ7DCMSTY7v,https://api.spotify.com/v1/tracks/4dqhnjsX69qGQ7DCMSTY7v,https://api.spotify.com/v1/audio-analysis/4dqhnjsX69qGQ7DCMSTY7v,218188,4,1
King Gizzard & The Lizard Wizard,Automation,50,"['australian indie', 'australian psych', 'double drumming', 'neo-psychedelic']",Modern Psychedelia,0.375,0.661,6,-7.113,0,0.0362,2.29e-05,0.0135,0.23,0.512,91.611,03CS8ifzdYuzNCyzshYl7Z,spotify:track:03CS8ifzdYuzNCyzshYl7Z,https://api.spotify.com/v1/tracks/03CS8ifzdYuzNCyzshYl7Z,https://api.spotify.com/v1/audio-analysis/03CS8ifzdYuzNCyzshYl7Z,209804,4,1
Kelpe,All the Way Round - Edit,40,"['drill and bass', 'electronica', 'intelligent dance music', 'microhouse', 'ninja', 'uk experimental electronic', 'wonky']",Not Quite Classical,0.252,0.147,2,-19.74,0,0.0365,0.911,0.949,0.103,0.0317,108.025,68Cz5sfSKx1ugwoxJzLIHh,spotify:track:68Cz5sfSKx1ugwoxJzLIHh,https://api.spotify.com/v1/tracks/68Cz5sfSKx1ugwoxJzLIHh,https://api.spotify.com/v1/audio-analysis/68Cz5sfSKx1ugwoxJzLIHh,270025,4,1
MC5,Kick Out The Jams (Original Uncensored Version),45,"['blues rock', 'classic garage rock', 'detroit rock', 'garage rock', 'protopunk', 'pub rock', 'punk', 'punk blues']",Alternative 60s,0.345,0.811,1,-11.948,0,0.0654,0.0606,0.0466,0.357,0.625,142.834,5mSZLysuAtdNA21mbOm0sx,spotify:track:5mSZLysuAtdNA21mbOm0sx,https://api.spotify.com/v1/tracks/5mSZLysuAtdNA21mbOm0sx,https://api.spotify.com/v1/audio-analysis/5mSZLysuAtdNA21mbOm0sx,183824,4,1
Matty,Videogames,41,['neo-psychedelic'],Modern Psychedelia,0.431,0.451,1,-9.064,1,0.0299,0.858,0.267,0.136,0.257,141.406,7cXuFSLLGDyo3mSm9i7n4t,spotify:track:7cXuFSLLGDyo3mSm9i7n4t,https://api.spotify.com/v1/tracks/7cXuFSLLGDyo3mSm9i7n4t,https://api.spotify.com/v1/audio-analysis/7cXuFSLLGDyo3mSm9i7n4t,257329,4,1
DREAMERS,Painkiller,56,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",New Alt-Rock Mixtape,0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,15BsrefgYpMgu1ZCIr8EJw,spotify:track:15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/tracks/15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/audio-analysis/15BsrefgYpMgu1ZCIr8EJw,202627,4,1
Logan Ledger,"Oh, Sister [Feat. Courtney Marie Andrews]",30,"['alternative country', 'deep new americana', 'new americana', 'roots americana']",Modern Eclectic,0.56,0.399,10,-9.848,1,0.0284,0.128,0.726,0.112,0.283,136.903,4DNWkjZlBuGgSmNnqOVBeN,spotify:track:4DNWkjZlBuGgSmNnqOVBeN,https://api.spotify.com/v1/tracks/4DNWkjZlBuGgSmNnqOVBeN,https://api.spotify.com/v1/audio-analysis/4DNWkjZlBuGgSmNnqOVBeN,220700,4,1
The Fratellis,Whistle For The Choir,48,"['garage rock', 'modern alternative rock', 'modern rock', 'rock', 'scottish rock']",Garage Rock Revival,0.595,0.696,4,-4.551,1,0.0311,0.0492,0.0,0.12,0.725,131.561,4DQ1VuWATAvpueRqTTqFQp,spotify:track:4DQ1VuWATAvpueRqTTqFQp,https://api.spotify.com/v1/tracks/4DQ1VuWATAvpueRqTTqFQp,https://api.spotify.com/v1/audio-analysis/4DQ1VuWATAvpueRqTTqFQp,216880,4,1
Roger Eno,Celeste,45,"['ambient', 'art rock', 'compositional ambient', 'fourth world']",Not Quite Classical,0.277,0.0456,10,-21.903,0,0.0529,0.984,0.928,0.107,0.0398,99.421,3Lbh8U2HMWa1CD7GK5wEQf,spotify:track:3Lbh8U2HMWa1CD7GK5wEQf,https://api.spotify.com/v1/tracks/3Lbh8U2HMWa1CD7GK5wEQf,https://api.spotify.com/v1/audio-analysis/3Lbh8U2HMWa1CD7GK5wEQf,262920,3,1
Julia Jacklin,"to Perth, before the border closes",52,"['art pop', 'indie folk', 'indie pop', 'indie rock', 'sydney indie']",undercurrents,0.589,0.274,2,-12.442,1,0.031,0.302,0.000829,0.107,0.23,95.666,6AqFR4UHMbdlMPcJGrynXV,spotify:track:6AqFR4UHMbdlMPcJGrynXV,https://api.spotify.com/v1/tracks/6AqFR4UHMbdlMPcJGrynXV,https://api.spotify.com/v1/audio-analysis/6AqFR4UHMbdlMPcJGrynXV,176733,4,1
Ian Dury,Sex & Drugs & Rock & Roll,51,"['pub rock', 'punk']",Alternative 70s,0.833,0.716,9,-11.265,1,0.04,0.533,0.0,0.058,0.9,104.8,0DPdnWavHdhB5hJ6O0qS6d,spotify:track:0DPdnWavHdhB5hJ6O0qS6d,https://api.spotify.com/v1/tracks/0DPdnWavHdhB5hJ6O0qS6d,https://api.spotify.com/v1/audio-analysis/0DPdnWavHdhB5hJ6O0qS6d,186627,4,1
Kasabian,Club Foot,54,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'new rave', 'rock']",Essential Alternative,0.18,0.915,0,-6.855,1,0.0946,0.0224,1.43e-05,0.0929,0.101,94.578,35b08f3X5XiuTV0oJHZB9g,spotify:track:35b08f3X5XiuTV0oJHZB9g,https://api.spotify.com/v1/tracks/35b08f3X5XiuTV0oJHZB9g,https://api.spotify.com/v1/audio-analysis/35b08f3X5XiuTV0oJHZB9g,215360,1,1
Death From Above 1979,Romantic Rights,40,"['alternative dance', 'alternative rock', 'canadian rock', 'dance-punk', 'garage rock', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",Bloghouse,0.513,0.956,5,-5.407,0,0.159,0.00381,0.0,0.391,0.458,150.181,0bCWfvj8dDqCcN0WgTJLYZ,spotify:track:0bCWfvj8dDqCcN0WgTJLYZ,https://api.spotify.com/v1/tracks/0bCWfvj8dDqCcN0WgTJLYZ,https://api.spotify.com/v1/audio-analysis/0bCWfvj8dDqCcN0WgTJLYZ,195147,4,1
Martha and the Muffins,Echo Beach,58,"['classic canadian rock', 'new wave', 'new wave pop']",Alternative 80s,0.54,0.746,7,-9.412,1,0.045,0.13,8.73e-06,0.0976,0.826,163.809,49wHCjiu34kM3VRgumQ1tJ,spotify:track:49wHCjiu34kM3VRgumQ1tJ,https://api.spotify.com/v1/tracks/49wHCjiu34kM3VRgumQ1tJ,https://api.spotify.com/v1/audio-analysis/49wHCjiu34kM3VRgumQ1tJ,219867,4,1
Elvin T,Get Close - Edit,0,[],Altar,0.705,0.862,0,-5.962,0,0.0921,0.0884,0.918,0.26,0.424,125.303,3h5nkI3ot07u8h03T15hfi,spotify:track:3h5nkI3ot07u8h03T15hfi,https://api.spotify.com/v1/tracks/3h5nkI3ot07u8h03T15hfi,https://api.spotify.com/v1/audio-analysis/3h5nkI3ot07u8h03T15hfi,237342,4,1
Years & Years,Starstruck - Vegyn Remix,59,"['dance pop', 'electropop', 'gauze pop', 'pop', 'post-teen pop', 'tropical house']",Outliers,0.664,0.503,11,-7.85,0,0.159,0.377,0.0,0.387,0.404,113.97,1DuPTyxPS2oiZMgLAF11gj,spotify:track:1DuPTyxPS2oiZMgLAF11gj,https://api.spotify.com/v1/tracks/1DuPTyxPS2oiZMgLAF11gj,https://api.spotify.com/v1/audio-analysis/1DuPTyxPS2oiZMgLAF11gj,228773,4,1
Death Valley Girls,Street Justice,25,"['action rock', 'la indie']",pulp,0.324,0.948,9,-4.609,1,0.0522,8.85e-06,0.561,0.165,0.342,90.542,3s1Lfb2qxTL9r2apOFfIYD,spotify:track:3s1Lfb2qxTL9r2apOFfIYD,https://api.spotify.com/v1/tracks/3s1Lfb2qxTL9r2apOFfIYD,https://api.spotify.com/v1/audio-analysis/3s1Lfb2qxTL9r2apOFfIYD,160587,4,1
whenyoung,Given Up,31,"['irish indie rock', 'limerick indie']",pulp,0.506,0.832,7,-3.913,1,0.0596,0.00154,2.15e-05,0.087,0.32,140.903,37uhDMKdcqZbj80LGZCHPN,spotify:track:37uhDMKdcqZbj80LGZCHPN,https://api.spotify.com/v1/tracks/37uhDMKdcqZbj80LGZCHPN,https://api.spotify.com/v1/audio-analysis/37uhDMKdcqZbj80LGZCHPN,195587,4,1
almost monday,live forever,2,[],The New Alt,0.669,0.932,2,-5.19,1,0.0404,0.0761,0.0,0.191,0.835,119.986,4hbJyXBh8guWXuPJvFCEr8,spotify:track:4hbJyXBh8guWXuPJvFCEr8,https://api.spotify.com/v1/tracks/4hbJyXBh8guWXuPJvFCEr8,https://api.spotify.com/v1/audio-analysis/4hbJyXBh8guWXuPJvFCEr8,184132,4,1
Digitalism,Idealistic,40,"['alternative dance', 'big beat', 'dance-punk', 'electro house', 'electronica', 'indietronica', 'new rave']",Bloghouse,0.604,0.808,0,-6.135,0,0.0438,0.0126,0.0813,0.484,0.369,128.958,2VbIou1DtUewZVgfte6kIW,spotify:track:2VbIou1DtUewZVgfte6kIW,https://api.spotify.com/v1/tracks/2VbIou1DtUewZVgfte6kIW,https://api.spotify.com/v1/audio-analysis/2VbIou1DtUewZVgfte6kIW,250693,4,1
Radiohead,Ill Wind,44,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",Modern Eclectic,0.515,0.491,5,-11.1,0,0.0274,0.869,0.564,0.0977,0.223,146.908,12VTgfn13lUx12D7MOYfsn,spotify:track:12VTgfn13lUx12D7MOYfsn,https://api.spotify.com/v1/tracks/12VTgfn13lUx12D7MOYfsn,https://api.spotify.com/v1/audio-analysis/12VTgfn13lUx12D7MOYfsn,254113,4,1
Aukai,Akal Ki,40,"['compositional ambient', 'neo-classical', 'new tribe']",Not Quite Classical,0.652,0.515,11,-12.034,0,0.0324,0.239,0.751,0.0991,0.203,134.969,3sUtDNoHKdFV4WXShozY22,spotify:track:3sUtDNoHKdFV4WXShozY22,https://api.spotify.com/v1/tracks/3sUtDNoHKdFV4WXShozY22,https://api.spotify.com/v1/audio-analysis/3sUtDNoHKdFV4WXShozY22,244000,1,1
Otis Kane,Sweet Sensation,43,['indie r&b'],Butter,0.664,0.535,7,-7.348,1,0.05,0.465,1.57e-06,0.27,0.361,85.154,0JvAFT6V106SHfkyVwhf4J,spotify:track:0JvAFT6V106SHfkyVwhf4J,https://api.spotify.com/v1/tracks/0JvAFT6V106SHfkyVwhf4J,https://api.spotify.com/v1/audio-analysis/0JvAFT6V106SHfkyVwhf4J,163509,4,1
Grace Pettis,Landon,36,['austin singer-songwriter'],Indigo,0.435,0.51,0,-6.074,1,0.0363,0.164,2.12e-05,0.183,0.409,85.635,5nA5iMVDBrqmWNOrhIQSjz,spotify:track:5nA5iMVDBrqmWNOrhIQSjz,https://api.spotify.com/v1/tracks/5nA5iMVDBrqmWNOrhIQSjz,https://api.spotify.com/v1/audio-analysis/5nA5iMVDBrqmWNOrhIQSjz,201235,4,1
Young Clancy,PARABLE 3,28,[],Outliers,0.677,0.772,3,-7.438,1,0.424,0.303,2.15e-05,0.299,0.721,148.163,3MXQxodwNHbcBL0JOFy7WB,spotify:track:3MXQxodwNHbcBL0JOFy7WB,https://api.spotify.com/v1/tracks/3MXQxodwNHbcBL0JOFy7WB,https://api.spotify.com/v1/audio-analysis/3MXQxodwNHbcBL0JOFy7WB,106048,4,1
Bully,Feel the Same,34,"['bubblegrunge', 'indie punk', 'indie rock']",pulp,0.552,0.898,0,-5.593,1,0.0773,0.0736,0.000156,0.407,0.457,177.685,2a5IHHhUeoLnmkLLUU1XCl,spotify:track:2a5IHHhUeoLnmkLLUU1XCl,https://api.spotify.com/v1/tracks/2a5IHHhUeoLnmkLLUU1XCl,https://api.spotify.com/v1/audio-analysis/2a5IHHhUeoLnmkLLUU1XCl,119453,4,1
Kurt Vile,Pretty Pimpin,63,"['freak folk', 'indie folk', 'indie rock', 'modern folk rock', 'neo-psychedelic', 'philly indie']",Alternative 10s,0.566,0.663,8,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.108,47cNDW1xyM03mT2kseO41a,spotify:track:47cNDW1xyM03mT2kseO41a,https://api.spotify.com/v1/tracks/47cNDW1xyM03mT2kseO41a,https://api.spotify.com/v1/audio-analysis/47cNDW1xyM03mT2kseO41a,298760,4,1
808vic,Vibe Session 2,41,[],Outliers,0.875,0.63,2,-10.452,0,0.2,0.761,0.000136,0.0715,0.819,109.977,1mww40cWQK873rdKklWP7r,spotify:track:1mww40cWQK873rdKklWP7r,https://api.spotify.com/v1/tracks/1mww40cWQK873rdKklWP7r,https://api.spotify.com/v1/audio-analysis/1mww40cWQK873rdKklWP7r,213818,4,1
Death From Above 1979,Romantic Rights,40,"['alternative dance', 'alternative rock', 'canadian rock', 'dance-punk', 'garage rock', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",Garage Rock Revival,0.513,0.956,5,-5.407,0,0.159,0.00381,0.0,0.391,0.458,150.181,0bCWfvj8dDqCcN0WgTJLYZ,spotify:track:0bCWfvj8dDqCcN0WgTJLYZ,https://api.spotify.com/v1/tracks/0bCWfvj8dDqCcN0WgTJLYZ,https://api.spotify.com/v1/audio-analysis/0bCWfvj8dDqCcN0WgTJLYZ,195147,4,1
Editors,Ocean of Night,54,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",Garage Rock Revival,0.567,0.666,0,-9.647,1,0.0298,0.0244,0.251,0.107,0.251,106.001,4vFVZyn6RdvrXpeEqsTas6,spotify:track:4vFVZyn6RdvrXpeEqsTas6,https://api.spotify.com/v1/tracks/4vFVZyn6RdvrXpeEqsTas6,https://api.spotify.com/v1/audio-analysis/4vFVZyn6RdvrXpeEqsTas6,305489,4,1
Myd,We Found It,57,"['filter house', 'french indie pop', 'french indietronica', 'new french touch']",Outliers,0.724,0.61,7,-10.025,1,0.0358,0.413,0.0651,0.243,0.591,123.985,4TUqDLaBxUQHphes04Kp5k,spotify:track:4TUqDLaBxUQHphes04Kp5k,https://api.spotify.com/v1/tracks/4TUqDLaBxUQHphes04Kp5k,https://api.spotify.com/v1/audio-analysis/4TUqDLaBxUQHphes04Kp5k,400867,4,1
Unknown Mortal Orchestra,Swim and Sleep (Like a Shark),60,"['chillwave', 'indie rock', 'indie soul', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']",Modern Psychedelia,0.766,0.806,8,-10.011,1,0.0403,0.124,0.171,0.119,0.76,123.509,3h1iu4HvBlLqRuft2kJEcr,spotify:track:3h1iu4HvBlLqRuft2kJEcr,https://api.spotify.com/v1/tracks/3h1iu4HvBlLqRuft2kJEcr,https://api.spotify.com/v1/audio-analysis/3h1iu4HvBlLqRuft2kJEcr,165227,4,1
Sonic Youth,Teen Age Riot (Album Version),63,"['alternative rock', 'art rock', 'dream pop', 'indie rock', 'modern rock', 'noise pop', 'noise rock', 'post-punk', 'rock']",Alternative 80s,0.286,0.907,7,-9.67,1,0.0374,0.000277,0.202,0.0837,0.746,156.395,0WIbzDVEpmOyBnqqdtqIL9,spotify:track:0WIbzDVEpmOyBnqqdtqIL9,https://api.spotify.com/v1/tracks/0WIbzDVEpmOyBnqqdtqIL9,https://api.spotify.com/v1/audio-analysis/0WIbzDVEpmOyBnqqdtqIL9,417800,4,1
Doss,On Your Mind,47,"['deconstructed club', 'dream trance', 'escape room', 'hyperpop']",Outliers,0.825,0.569,5,-8.334,0,0.0483,0.0617,0.776,0.094,0.502,123.013,5aqsZYOE5bP1cY4sSaw0Jq,spotify:track:5aqsZYOE5bP1cY4sSaw0Jq,https://api.spotify.com/v1/tracks/5aqsZYOE5bP1cY4sSaw0Jq,https://api.spotify.com/v1/audio-analysis/5aqsZYOE5bP1cY4sSaw0Jq,246183,4,1
The Cult,She Sells Sanctuary,69,"['album rock', 'alternative rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",Alternative 80s,0.55,0.765,7,-8.684,1,0.0287,4.76e-06,0.873,0.132,0.419,139.46,3qLZ866ZfaK0B0R5FIqXLG,spotify:track:3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/tracks/3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/audio-analysis/3qLZ866ZfaK0B0R5FIqXLG,252533,4,1
In The Whale,Drug Dealer,32,['black punk'],Noisy,0.275,0.933,2,-5.14,0,0.0879,6.86e-05,0.0457,0.206,0.164,100.47,0NQobWhMQiDH9kBoTLZn88,spotify:track:0NQobWhMQiDH9kBoTLZn88,https://api.spotify.com/v1/tracks/0NQobWhMQiDH9kBoTLZn88,https://api.spotify.com/v1/audio-analysis/0NQobWhMQiDH9kBoTLZn88,169284,4,1
Poppy Ackroyd,Parallel (feat. Manu Delago),34,"['bow pop', 'compositional ambient', 'neo-classical']",Not Quite Classical,0.709,0.239,0,-21.361,1,0.0427,0.946,0.923,0.0826,0.364,110.0,1TYyoP8sdXQ039kghXQZuf,spotify:track:1TYyoP8sdXQ039kghXQZuf,https://api.spotify.com/v1/tracks/1TYyoP8sdXQ039kghXQZuf,https://api.spotify.com/v1/audio-analysis/1TYyoP8sdXQ039kghXQZuf,231285,4,1
Yellow Ostrich,Julia,34,"['shimmer pop', 'stomp and holler']",Grade A,0.634,0.614,11,-11.002,0,0.0381,0.404,0.00864,0.12,0.421,146.108,2UkumiPYtlMwRhGG3k7ckZ,spotify:track:2UkumiPYtlMwRhGG3k7ckZ,https://api.spotify.com/v1/tracks/2UkumiPYtlMwRhGG3k7ckZ,https://api.spotify.com/v1/audio-analysis/2UkumiPYtlMwRhGG3k7ckZ,208707,4,1
Paul Haslinger,Mishkin,43,"['epicore', 'scorecore', 'soundtrack', 'video game music']",Not Quite Classical,0.195,0.0832,9,-24.21,1,0.0405,0.673,0.875,0.0959,0.0329,119.945,5g1f2Vt8KVgPj8ZqmeNNO4,spotify:track:5g1f2Vt8KVgPj8ZqmeNNO4,https://api.spotify.com/v1/tracks/5g1f2Vt8KVgPj8ZqmeNNO4,https://api.spotify.com/v1/audio-analysis/5g1f2Vt8KVgPj8ZqmeNNO4,195720,4,1
Eliza & The Delusionals,Just Exist,36,['australian indie rock'],pulp,0.542,0.872,9,-2.553,1,0.0402,0.0495,9.81e-05,0.0823,0.311,137.976,7Hzt5M3AYK5QuSGYBQqPhB,spotify:track:7Hzt5M3AYK5QuSGYBQqPhB,https://api.spotify.com/v1/tracks/7Hzt5M3AYK5QuSGYBQqPhB,https://api.spotify.com/v1/audio-analysis/7Hzt5M3AYK5QuSGYBQqPhB,237086,4,1
The Beaches,Want What You Got,46,"['canadian indie', 'toronto indie']",pulp,0.774,0.714,0,-5.009,0,0.0427,0.00388,0.000466,0.045,0.811,111.964,7wBWg3hTj2MUFe02GhMBkA,spotify:track:7wBWg3hTj2MUFe02GhMBkA,https://api.spotify.com/v1/tracks/7wBWg3hTj2MUFe02GhMBkA,https://api.spotify.com/v1/audio-analysis/7wBWg3hTj2MUFe02GhMBkA,268053,4,1
Dirty Pretty Things,Bang Bang You're Dead,41,"['dance-punk', 'modern rock']",Alternative 00s,0.359,0.802,5,-2.945,1,0.0528,0.00687,1.54e-05,0.398,0.433,152.481,3ddOWDfZYwkG1uLfN7JNOg,spotify:track:3ddOWDfZYwkG1uLfN7JNOg,https://api.spotify.com/v1/tracks/3ddOWDfZYwkG1uLfN7JNOg,https://api.spotify.com/v1/audio-analysis/3ddOWDfZYwkG1uLfN7JNOg,212200,4,1
Phoebe Bridgers,Kyoto,71,"['indie pop', 'indie rock', 'la indie']",Modern Eclectic,0.599,0.742,11,-6.886,1,0.0419,0.0488,0.32,0.0916,0.493,131.014,49UDOG8DoBajXTJSTqfRMg,spotify:track:49UDOG8DoBajXTJSTqfRMg,https://api.spotify.com/v1/tracks/49UDOG8DoBajXTJSTqfRMg,https://api.spotify.com/v1/audio-analysis/49UDOG8DoBajXTJSTqfRMg,184524,4,1
